_id,review_scores_accuracy,review_scores_checkin,review_scores_cleanliness,review_scores_communication,review_scores_location,review_scores_rating,review_scores_value,overall_rating
16261574,9.0,9.0,9.0,8.0,10.0,90.0,9.0,9.0
16262122,10.0,10.0,10.0,10.0,10.0,97.0,10.0,9.957142857142857
16270229,10.0,10.0,9.0,10.0,9.0,92.0,9.0,9.457142857142857
16271513,10.0,10.0,9.0,10.0,10.0,97.0,9.0,9.671428571428573
16272419,10.0,10.0,10.0,10.0,10.0,100.0,10.0,10.0
16280815,10.0,10.0,8.0,10.0,10.0,100.0,10.0,9.714285714285714
16281923,9.557489580779603,9.699264705882353,9.315286624203821,9.688311688311689,9.601078167115903,93.09924038225925,9.305147058823529,9.497329314453946
16288457,10.0,10.0,10.0,10.0,10.0,97.0,10.0,9.957142857142857
16289117,9.557489580779603,9.699264705882353,9.315286624203821,9.688311688311689,9.601078167115903,93.09924038225925,9.305147058823529,9.497329314453946
16289600,8.0,10.0,6.0,10.0,8.0,60.0,10.0,8.285714285714286
16300644,10.0,9.0,9.0,10.0,10.0,92.0,9.0,9.457142857142857
16301294,10.0,10.0,10.0,10.0,9.0,99.0,10.0,9.842857142857143
16301870,10.0,10.0,10.0,10.0,9.0,96.0,9.0,9.657142857142857
16308292,10.0,10.0,10.0,10.0,10.0,100.0,10.0,10.0
16309630,9.0,10.0,9.0,10.0,9.0,92.0,9.0,9.314285714285715
16311528,10.0,10.0,10.0,10.0,10.0,100.0,10.0,10.0
16316481,10.0,10.0,10.0,10.0,10.0,98.0,9.0,9.828571428571427
1633034,10.0,10.0,10.0,10.0,10.0,97.0,10.0,9.957142857142857
16335870,9.0,9.0,9.0,9.0,9.0,88.0,9.0,8.971428571428572
16336615,10.0,10.0,10.0,10.0,10.0,100.0,10.0,10.0
16341825,10.0,10.0,10.0,10.0,10.0,100.0,10.0,10.0
16351123,9.557489580779603,9.699264705882353,9.315286624203821,9.688311688311689,9.601078167115903,93.09924038225925,9.305147058823529,9.497329314453946
1635672,10.0,10.0,10.0,10.0,10.0,98.0,10.0,9.971428571428572
1635900,10.0,10.0,10.0,10.0,9.0,97.0,10.0,9.814285714285715
16370766,10.0,10.0,10.0,10.0,9.0,95.0,10.0,9.785714285714286
1637159,10.0,10.0,10.0,10.0,10.0,100.0,10.0,10.0
16377988,10.0,10.0,9.0,10.0,10.0,80.0,9.0,9.428571428571429
16379687,9.557489580779603,9.699264705882353,9.315286624203821,9.688311688311689,9.601078167115903,93.09924038225925,9.305147058823529,9.497329314453946
16381049,9.557489580779603,9.699264705882353,9.315286624203821,9.688311688311689,9.601078167115903,93.09924038225925,9.305147058823529,9.497329314453946
16381905,9.0,9.0,9.0,10.0,8.0,90.0,9.0,9.0
16389574,9.0,10.0,9.0,10.0,10.0,96.0,9.0,9.514285714285714
16397486,9.0,9.0,9.0,9.0,10.0,91.0,9.0,9.157142857142857
16400283,10.0,10.0,10.0,10.0,10.0,100.0,10.0,10.0
16401542,9.0,10.0,9.0,10.0,9.0,93.0,10.0,9.471428571428572
16402511,9.557489580779603,9.699264705882353,9.315286624203821,9.688311688311689,9.601078167115903,93.09924038225925,9.305147058823529,9.497329314453946
16408272,9.0,9.0,9.0,10.0,10.0,92.0,9.0,9.314285714285715
16410430,9.0,10.0,9.0,10.0,10.0,93.0,9.0,9.471428571428572
1642382,10.0,10.0,10.0,10.0,10.0,97.0,10.0,9.957142857142857
16436183,9.0,10.0,8.0,10.0,8.0,83.0,9.0,8.9
16460163,10.0,10.0,10.0,10.0,10.0,100.0,9.0,9.857142857142858
16463107,9.557489580779603,9.699264705882353,9.315286624203821,9.688311688311689,9.601078167115903,93.09924038225925,9.305147058823529,9.497329314453946
1646432,9.0,10.0,9.0,9.0,9.0,93.0,9.0,9.185714285714285
16467953,10.0,10.0,10.0,10.0,10.0,100.0,10.0,10.0
16468473,9.0,10.0,10.0,9.0,10.0,89.0,9.0,9.414285714285715
16474790,9.0,10.0,10.0,10.0,10.0,100.0,10.0,9.857142857142858
16479542,9.0,10.0,9.0,10.0,9.0,95.0,9.0,9.357142857142858
16493868,10.0,10.0,10.0,10.0,10.0,100.0,10.0,10.0
16495969,9.0,9.0,8.0,9.0,10.0,89.0,10.0,9.128571428571428
16496029,10.0,10.0,10.0,10.0,10.0,97.0,10.0,9.957142857142857
16498853,9.557489580779603,9.699264705882353,9.315286624203821,9.688311688311689,9.601078167115903,93.09924038225925,9.305147058823529,9.497329314453946
16499824,10.0,10.0,10.0,10.0,10.0,100.0,10.0,10.0
16503978,10.0,10.0,10.0,10.0,10.0,94.0,9.0,9.771428571428572
16507273,10.0,10.0,10.0,10.0,9.0,96.0,10.0,9.799999999999999
16517991,10.0,10.0,10.0,10.0,9.0,97.0,10.0,9.814285714285715
16518377,10.0,10.0,10.0,10.0,10.0,100.0,10.0,10.0
16532230,10.0,10.0,10.0,10.0,9.0,97.0,10.0,9.814285714285715
16532647,10.0,10.0,10.0,10.0,8.0,100.0,10.0,9.714285714285714
16532887,9.557489580779603,9.699264705882353,9.315286624203821,9.688311688311689,9.601078167115903,93.09924038225925,9.305147058823529,9.497329314453946
16542923,10.0,10.0,9.0,10.0,10.0,90.0,10.0,9.714285714285714
16543118,10.0,10.0,10.0,10.0,10.0,100.0,10.0,10.0
16549021,10.0,10.0,10.0,10.0,10.0,96.0,9.0,9.799999999999999
16550219,10.0,9.0,9.0,10.0,10.0,93.0,9.0,9.471428571428572
16551368,9.0,10.0,9.0,10.0,10.0,89.0,9.0,9.414285714285715
16559061,10.0,10.0,10.0,10.0,10.0,100.0,10.0,10.0
1656017,10.0,10.0,10.0,10.0,10.0,96.0,10.0,9.942857142857141
16560886,10.0,10.0,10.0,10.0,10.0,100.0,8.0,9.714285714285714
1656256,9.557489580779603,9.699264705882353,9.315286624203821,9.688311688311689,9.601078167115903,93.09924038225925,9.305147058823529,9.497329314453946
1656539,10.0,10.0,10.0,10.0,10.0,92.0,9.0,9.742857142857144
1656585,10.0,10.0,10.0,10.0,10.0,98.0,10.0,9.971428571428572
16595058,10.0,10.0,10.0,10.0,10.0,100.0,9.0,9.857142857142858
16602162,10.0,10.0,10.0,10.0,10.0,100.0,10.0,10.0
16609607,9.0,10.0,8.0,10.0,10.0,90.0,9.0,9.285714285714286
16610404,9.0,10.0,9.0,9.0,8.0,93.0,9.0,9.042857142857143
1661373,9.0,7.0,8.0,9.0,9.0,86.0,8.0,8.371428571428572
16614389,9.557489580779603,9.699264705882353,9.315286624203821,9.688311688311689,9.601078167115903,93.09924038225925,9.305147058823529,9.497329314453946
16622489,9.557489580779603,9.699264705882353,9.315286624203821,9.688311688311689,9.601078167115903,93.09924038225925,9.305147058823529,9.497329314453946
16623614,9.557489580779603,9.699264705882353,9.315286624203821,9.688311688311689,9.601078167115903,93.09924038225925,9.305147058823529,9.497329314453946
16635022,10.0,10.0,9.0,10.0,10.0,97.0,10.0,9.814285714285715
16636716,10.0,10.0,10.0,10.0,10.0,100.0,9.305147058823529,9.497329314453946
16651655,10.0,10.0,9.0,10.0,10.0,91.0,9.0,9.585714285714285
16653189,10.0,10.0,10.0,10.0,10.0,100.0,9.0,9.857142857142858
16654584,10.0,10.0,10.0,10.0,10.0,100.0,10.0,10.0
16661755,10.0,9.0,9.0,10.0,9.0,95.0,9.0,9.357142857142858
1668328,9.0,10.0,10.0,9.0,9.0,93.0,9.0,9.328571428571427
16686102,10.0,10.0,10.0,10.0,10.0,100.0,10.0,10.0
16691106,9.557489580779603,9.699264705882353,9.315286624203821,9.688311688311689,9.601078167115903,93.09924038225925,9.305147058823529,9.497329314453946
16697833,10.0,10.0,10.0,10.0,10.0,100.0,10.0,10.0
16701536,10.0,10.0,10.0,10.0,9.0,100.0,10.0,9.857142857142858
16703046,9.0,9.0,10.0,9.0,9.0,92.0,9.0,9.171428571428573
16708536,9.0,10.0,9.0,10.0,10.0,92.0,9.0,9.457142857142857
16717755,10.0,10.0,10.0,10.0,10.0,100.0,10.0,10.0
16718904,9.557489580779603,9.699264705882353,9.315286624203821,9.688311688311689,9.601078167115903,93.09924038225925,9.305147058823529,9.497329314453946
16719714,9.0,10.0,9.0,10.0,10.0,88.0,9.0,9.4
16733041,10.0,10.0,10.0,10.0,10.0,94.0,9.0,9.771428571428572
16744615,10.0,10.0,10.0,10.0,10.0,100.0,9.0,9.857142857142858
1676155,9.557489580779603,9.699264705882353,9.315286624203821,9.688311688311689,9.601078167115903,93.09924038225925,9.305147058823529,9.497329314453946
16765282,10.0,10.0,10.0,10.0,10.0,100.0,10.0,10.0
16767007,9.557489580779603,9.699264705882353,9.315286624203821,9.688311688311689,9.601078167115903,93.09924038225925,9.305147058823529,9.497329314453946
1676806,10.0,10.0,10.0,10.0,8.0,100.0,10.0,9.714285714285714
16768620,10.0,10.0,10.0,10.0,10.0,100.0,10.0,10.0
16775246,9.557489580779603,9.699264705882353,9.315286624203821,9.688311688311689,9.601078167115903,93.09924038225925,9.305147058823529,9.497329314453946
1677735,9.0,7.0,8.0,8.0,10.0,84.0,8.0,8.342857142857143
16777456,9.0,10.0,10.0,10.0,10.0,96.0,9.0,9.657142857142857
16777953,8.0,10.0,7.0,10.0,10.0,74.0,8.0,8.628571428571428
16796969,9.557489580779603,9.699264705882353,9.315286624203821,9.688311688311689,9.601078167115903,93.09924038225925,9.305147058823529,9.497329314453946
16798522,9.557489580779603,9.699264705882353,9.315286624203821,9.688311688311689,9.601078167115903,93.09924038225925,9.305147058823529,9.497329314453946
16800329,10.0,10.0,10.0,10.0,9.0,94.0,9.0,9.62857142857143
16802882,9.0,9.0,6.0,9.0,8.0,90.0,8.0,8.285714285714286
16811226,10.0,10.0,10.0,10.0,10.0,100.0,10.0,10.0
16812225,6.0,10.0,10.0,10.0,8.0,80.0,6.0,8.285714285714286
16813942,10.0,10.0,9.0,10.0,10.0,96.0,9.0,9.657142857142857
16816601,10.0,10.0,10.0,10.0,10.0,99.0,10.0,9.985714285714286
16818131,10.0,10.0,10.0,10.0,10.0,98.0,10.0,9.971428571428572
16824222,9.0,9.0,9.0,9.0,9.0,91.0,9.0,9.014285714285714
16826529,10.0,10.0,10.0,10.0,10.0,100.0,10.0,10.0
16827551,10.0,10.0,10.0,10.0,10.0,95.0,10.0,9.928571428571429
16827716,10.0,10.0,10.0,10.0,10.0,90.0,10.0,9.857142857142858
16829718,10.0,10.0,9.0,10.0,10.0,95.0,9.0,9.642857142857142
16833502,9.557489580779603,9.699264705882353,9.315286624203821,9.688311688311689,9.601078167115903,93.09924038225925,9.305147058823529,9.497329314453946
16837578,10.0,10.0,10.0,10.0,10.0,100.0,10.0,10.0
16845784,9.0,10.0,8.0,10.0,10.0,89.0,9.0,9.271428571428572
1685970,10.0,10.0,10.0,10.0,10.0,100.0,10.0,10.0
16869922,10.0,10.0,9.0,10.0,10.0,100.0,10.0,9.857142857142858
16874685,8.0,10.0,8.0,10.0,9.0,86.0,9.0,8.942857142857143
16881588,9.557489580779603,9.699264705882353,9.315286624203821,9.688311688311689,9.601078167115903,93.09924038225925,9.305147058823529,9.497329314453946
16885508,10.0,10.0,9.0,10.0,10.0,100.0,10.0,9.857142857142858
1688924,10.0,10.0,9.0,10.0,9.0,91.0,9.0,9.442857142857141
16893365,10.0,9.0,10.0,10.0,10.0,96.0,9.0,9.657142857142857
16898275,10.0,10.0,9.0,10.0,10.0,93.0,9.0,9.614285714285714
16914825,10.0,10.0,9.0,10.0,10.0,100.0,10.0,9.857142857142858
16920079,10.0,10.0,8.0,10.0,10.0,90.0,9.0,9.428571428571429
16923810,9.557489580779603,9.699264705882353,9.315286624203821,9.688311688311689,9.601078167115903,93.09924038225925,9.305147058823529,9.497329314453946
16928229,9.0,9.0,10.0,8.0,8.0,94.0,10.0,9.057142857142857
16932496,9.557489580779603,9.699264705882353,9.315286624203821,9.688311688311689,9.601078167115903,93.09924038225925,9.305147058823529,9.497329314453946
16934315,4.0,10.0,6.0,10.0,6.0,60.0,4.0,6.571428571428571
16952227,8.0,10.0,8.0,10.0,9.0,87.0,10.0,9.1
16954444,8.0,10.0,8.0,10.0,6.0,80.0,8.0,8.285714285714286
16964637,10.0,10.0,9.0,9.0,9.0,95.0,9.0,9.357142857142858
16971327,10.0,10.0,10.0,10.0,9.0,97.0,9.0,9.671428571428573
16976284,10.0,10.0,10.0,10.0,9.0,96.0,9.0,9.657142857142857
16978814,10.0,10.0,10.0,10.0,10.0,100.0,10.0,10.0
16981802,9.0,10.0,9.0,9.0,10.0,91.0,9.0,9.299999999999999
16982781,9.0,8.0,9.0,10.0,10.0,89.0,8.0,8.985714285714286
16987463,7.0,10.0,4.0,8.0,10.0,60.0,8.0,7.571428571428571
16988190,9.557489580779603,9.699264705882353,9.315286624203821,9.688311688311689,9.601078167115903,93.09924038225925,9.305147058823529,9.497329314453946
17001994,10.0,10.0,9.0,10.0,10.0,96.0,10.0,9.799999999999999
17013623,10.0,10.0,10.0,10.0,9.0,98.0,10.0,9.828571428571427
170150,10.0,10.0,10.0,10.0,10.0,98.0,10.0,9.971428571428572
17027324,10.0,10.0,10.0,10.0,10.0,100.0,10.0,10.0
17027421,10.0,10.0,10.0,10.0,9.0,100.0,10.0,9.857142857142858
17028088,10.0,10.0,10.0,10.0,10.0,99.0,10.0,9.985714285714286
17045341,10.0,10.0,10.0,10.0,9.0,96.0,10.0,9.799999999999999
1704560,10.0,10.0,10.0,10.0,10.0,97.0,10.0,9.957142857142857
17048768,10.0,10.0,9.0,10.0,10.0,94.0,10.0,9.771428571428572
17083946,10.0,10.0,10.0,10.0,10.0,94.0,9.0,9.771428571428572
17093333,10.0,10.0,10.0,10.0,10.0,99.0,10.0,9.985714285714286
17103047,10.0,10.0,10.0,10.0,10.0,100.0,10.0,10.0
17113453,9.557489580779603,9.699264705882353,9.315286624203821,9.688311688311689,9.601078167115903,93.09924038225925,9.305147058823529,9.497329314453946
17113625,10.0,10.0,9.0,10.0,9.0,93.0,10.0,9.614285714285714
17116430,8.0,8.0,7.0,8.0,9.0,80.0,8.0,8.0
17123939,10.0,10.0,8.0,10.0,10.0,100.0,8.0,9.428571428571429
17124591,10.0,10.0,9.0,10.0,10.0,98.0,10.0,9.828571428571427
17124786,10.0,10.0,9.0,10.0,9.0,93.0,10.0,9.614285714285714
1712895,9.0,9.0,9.0,9.0,10.0,93.0,9.0,9.185714285714285
17132840,10.0,10.0,10.0,10.0,10.0,96.0,10.0,9.942857142857141
17136808,9.0,10.0,9.0,9.0,9.0,89.0,9.0,9.128571428571428
17140064,10.0,10.0,9.0,10.0,10.0,90.0,9.0,9.571428571428571
1714235,10.0,10.0,10.0,10.0,10.0,98.0,9.0,9.828571428571427
17142596,9.0,10.0,9.0,10.0,10.0,88.0,9.0,9.4
17147561,10.0,10.0,8.0,10.0,10.0,91.0,10.0,9.585714285714285
17149906,8.0,10.0,8.0,9.0,8.0,80.0,9.0,8.571428571428571
17155854,10.0,10.0,9.0,10.0,10.0,90.0,9.0,9.571428571428571
17157863,9.0,9.0,9.0,10.0,9.0,88.0,9.0,9.114285714285714
17161494,9.0,10.0,9.0,9.0,10.0,90.0,9.0,9.285714285714286
17164830,10.0,10.0,9.0,10.0,10.0,96.0,9.0,9.657142857142857
17165509,9.557489580779603,9.699264705882353,9.315286624203821,9.688311688311689,9.601078167115903,93.09924038225925,9.305147058823529,9.497329314453946
17171298,9.557489580779603,9.699264705882353,9.315286624203821,9.688311688311689,9.601078167115903,93.09924038225925,9.305147058823529,9.497329314453946
17173473,9.0,9.0,9.0,9.0,9.0,88.0,9.0,8.971428571428572
17177726,10.0,10.0,10.0,10.0,10.0,98.0,10.0,9.971428571428572
1718606,10.0,10.0,9.0,10.0,9.0,92.0,10.0,9.6
17187219,9.557489580779603,9.699264705882353,9.315286624203821,9.688311688311689,9.601078167115903,93.09924038225925,9.305147058823529,9.497329314453946
17190384,10.0,10.0,9.0,10.0,10.0,96.0,10.0,9.799999999999999
17191406,10.0,10.0,9.0,10.0,10.0,97.0,10.0,9.814285714285715
17198000,9.557489580779603,9.699264705882353,9.315286624203821,9.688311688311689,9.601078167115903,93.09924038225925,9.305147058823529,9.497329314453946
1719942,10.0,10.0,10.0,10.0,9.0,99.0,10.0,9.842857142857143
17205085,9.557489580779603,9.699264705882353,9.315286624203821,9.688311688311689,9.601078167115903,93.09924038225925,9.305147058823529,9.497329314453946
1720909,10.0,10.0,10.0,10.0,10.0,94.0,9.0,9.771428571428572
17211545,9.557489580779603,9.699264705882353,9.315286624203821,9.688311688311689,9.601078167115903,93.09924038225925,9.305147058823529,9.497329314453946
17223695,10.0,10.0,10.0,10.0,10.0,99.0,10.0,9.985714285714286
17230426,10.0,10.0,10.0,10.0,10.0,100.0,10.0,10.0
17251176,9.557489580779603,9.699264705882353,9.315286624203821,9.688311688311689,9.601078167115903,93.09924038225925,9.305147058823529,9.497329314453946
17252454,10.0,10.0,10.0,10.0,10.0,99.0,10.0,9.985714285714286
17254547,10.0,10.0,10.0,10.0,10.0,100.0,10.0,10.0
1726242,10.0,10.0,9.0,10.0,10.0,93.0,9.0,9.614285714285714
17262709,10.0,10.0,10.0,10.0,10.0,96.0,9.0,9.799999999999999
17263207,10.0,10.0,10.0,10.0,9.0,98.0,10.0,9.828571428571427
17263550,10.0,10.0,10.0,10.0,10.0,95.0,10.0,9.928571428571429
17272987,10.0,10.0,9.0,10.0,9.0,100.0,10.0,9.714285714285714
17278827,9.557489580779603,9.699264705882353,9.315286624203821,9.688311688311689,9.601078167115903,93.09924038225925,9.305147058823529,9.497329314453946
17283071,9.0,10.0,9.0,10.0,10.0,90.0,9.0,9.428571428571429
17292188,10.0,10.0,10.0,10.0,8.0,96.0,9.0,9.514285714285714
17296538,9.0,10.0,10.0,9.0,9.0,85.0,9.0,9.214285714285714
17298388,9.0,9.0,9.0,9.0,10.0,90.0,9.0,9.142857142857142
17301277,9.0,10.0,8.0,10.0,10.0,84.0,9.0,9.200000000000001
17302836,10.0,9.0,10.0,10.0,10.0,100.0,10.0,9.857142857142858
17305490,10.0,10.0,9.0,10.0,9.0,96.0,10.0,9.657142857142857
17310577,9.557489580779603,9.699264705882353,9.315286624203821,9.688311688311689,9.601078167115903,93.09924038225925,9.305147058823529,9.497329314453946
17311213,10.0,10.0,10.0,10.0,9.0,97.0,10.0,9.814285714285715
1731242,9.0,10.0,10.0,10.0,8.0,93.0,9.0,9.328571428571427
1731365,10.0,10.0,9.0,10.0,10.0,96.0,9.0,9.657142857142857
17319360,9.0,10.0,9.0,9.0,9.0,85.0,8.0,8.928571428571429
17319927,10.0,10.0,10.0,10.0,10.0,99.0,10.0,9.985714285714286
17326116,10.0,10.0,10.0,10.0,10.0,98.0,10.0,9.971428571428572
17329309,10.0,10.0,10.0,10.0,9.0,96.0,10.0,9.799999999999999
17342261,10.0,10.0,8.0,10.0,8.0,90.0,8.0,9.0
17344027,10.0,10.0,10.0,10.0,10.0,96.0,10.0,9.942857142857141
17349393,9.557489580779603,9.699264705882353,9.315286624203821,9.688311688311689,9.601078167115903,93.09924038225925,9.305147058823529,9.497329314453946
17357333,9.557489580779603,9.699264705882353,9.315286624203821,9.688311688311689,9.601078167115903,93.09924038225925,9.305147058823529,9.497329314453946
17359216,10.0,10.0,10.0,10.0,10.0,100.0,10.0,10.0
17367289,10.0,10.0,10.0,10.0,9.0,98.0,10.0,9.828571428571427
17370308,9.557489580779603,9.699264705882353,9.315286624203821,9.688311688311689,9.601078167115903,93.09924038225925,9.305147058823529,9.497329314453946
17397441,10.0,10.0,10.0,10.0,10.0,94.0,10.0,9.914285714285715
17398623,9.0,9.0,9.0,9.0,9.0,93.0,9.0,9.042857142857143
17414683,9.0,10.0,10.0,10.0,9.0,87.0,8.0,9.242857142857144
17416505,9.557489580779603,9.699264705882353,9.315286624203821,9.688311688311689,9.601078167115903,93.09924038225925,9.305147058823529,9.497329314453946
17428961,10.0,10.0,10.0,10.0,10.0,100.0,10.0,10.0
17435095,9.0,10.0,9.0,9.0,9.0,95.0,10.0,9.357142857142858
17438054,10.0,10.0,10.0,10.0,9.0,100.0,10.0,9.857142857142858
17446640,10.0,10.0,10.0,10.0,9.0,96.0,10.0,9.799999999999999
17453748,9.0,10.0,9.0,10.0,9.0,93.0,9.0,9.328571428571427
17463241,10.0,10.0,8.0,10.0,9.0,93.0,9.0,9.328571428571427
17464256,10.0,10.0,9.0,10.0,10.0,98.0,10.0,9.828571428571427
17464608,10.0,10.0,10.0,10.0,10.0,99.0,10.0,9.985714285714286
17466973,10.0,10.0,9.0,10.0,10.0,94.0,9.0,9.62857142857143
1746726,10.0,10.0,10.0,10.0,10.0,96.0,9.0,9.799999999999999
17468736,10.0,10.0,8.0,10.0,9.0,100.0,10.0,9.571428571428571
17471127,9.0,9.0,9.0,9.0,9.0,88.0,9.0,8.971428571428572
17471139,9.0,8.0,9.0,9.0,10.0,80.0,8.0,8.714285714285714
17473607,9.557489580779603,9.699264705882353,9.315286624203821,9.688311688311689,9.601078167115903,93.09924038225925,9.305147058823529,9.497329314453946
17493061,9.0,10.0,9.0,10.0,9.0,93.0,9.0,9.328571428571427
17494671,10.0,10.0,10.0,10.0,10.0,99.0,10.0,9.985714285714286
17496002,9.0,10.0,9.0,9.0,10.0,89.0,9.0,9.271428571428572
17522700,10.0,10.0,10.0,10.0,10.0,100.0,10.0,10.0
17528752,9.557489580779603,9.699264705882353,9.315286624203821,9.688311688311689,9.601078167115903,93.09924038225925,9.305147058823529,9.497329314453946
17531493,9.0,10.0,10.0,10.0,10.0,91.0,9.0,9.585714285714285
17537192,9.0,10.0,9.0,10.0,10.0,95.0,9.0,9.5
17546959,9.557489580779603,9.699264705882353,9.315286624203821,9.688311688311689,9.601078167115903,93.09924038225925,9.305147058823529,9.497329314453946
1755790,10.0,9.0,10.0,10.0,9.0,95.0,10.0,9.642857142857142
17573151,10.0,10.0,10.0,10.0,10.0,100.0,9.0,9.857142857142858
17573977,10.0,10.0,9.0,10.0,10.0,90.0,9.0,9.571428571428571
17575897,10.0,10.0,10.0,10.0,10.0,97.0,10.0,9.957142857142857
17581311,9.557489580779603,9.699264705882353,9.315286624203821,9.688311688311689,9.601078167115903,93.09924038225925,9.305147058823529,9.497329314453946
17584746,10.0,9.0,10.0,10.0,10.0,97.0,9.0,9.671428571428573
17584991,10.0,10.0,10.0,10.0,10.0,100.0,10.0,10.0
17606304,10.0,10.0,10.0,10.0,9.0,96.0,10.0,9.799999999999999
1760846,10.0,10.0,9.0,10.0,10.0,93.0,10.0,9.757142857142856
17613188,10.0,10.0,10.0,10.0,10.0,100.0,10.0,10.0
17615527,10.0,10.0,9.0,7.0,9.0,90.0,8.0,8.857142857142858
17618903,10.0,10.0,10.0,10.0,10.0,100.0,10.0,10.0
17624702,10.0,10.0,9.0,10.0,9.0,100.0,10.0,9.714285714285714
17625824,10.0,10.0,8.0,8.0,8.0,80.0,10.0,8.857142857142858
17628344,10.0,10.0,10.0,10.0,9.0,97.0,10.0,9.814285714285715
17639835,10.0,10.0,10.0,10.0,10.0,99.0,10.0,9.985714285714286
17651165,9.0,9.0,8.0,9.0,8.0,85.0,9.0,8.642857142857142
17663877,8.0,9.0,8.0,9.0,9.0,84.0,9.0,8.628571428571428
17665996,10.0,10.0,10.0,10.0,9.0,96.0,10.0,9.799999999999999
17670314,10.0,10.0,9.0,10.0,10.0,100.0,10.0,9.857142857142858
17672629,9.0,10.0,9.0,10.0,10.0,92.0,9.0,9.457142857142857
17681470,10.0,10.0,10.0,10.0,9.0,97.0,10.0,9.814285714285715
17687359,9.557489580779603,9.699264705882353,9.315286624203821,9.688311688311689,9.601078167115903,93.09924038225925,9.305147058823529,9.497329314453946
17690322,9.557489580779603,9.699264705882353,9.315286624203821,9.688311688311689,9.601078167115903,93.09924038225925,9.305147058823529,9.497329314453946
17693637,10.0,10.0,10.0,10.0,10.0,100.0,10.0,10.0
17705652,9.557489580779603,9.699264705882353,9.315286624203821,9.688311688311689,9.601078167115903,93.09924038225925,9.305147058823529,9.497329314453946
17717247,10.0,10.0,9.0,10.0,10.0,94.0,9.0,9.62857142857143
17720418,9.557489580779603,9.699264705882353,9.315286624203821,9.688311688311689,9.601078167115903,93.09924038225925,9.305147058823529,9.497329314453946
17726001,9.0,9.0,9.0,9.0,10.0,85.0,8.0,8.928571428571429
17726037,9.557489580779603,9.699264705882353,9.315286624203821,9.688311688311689,9.601078167115903,93.09924038225925,9.305147058823529,9.497329314453946
17734215,10.0,10.0,9.0,10.0,9.0,94.0,10.0,9.62857142857143
17734475,10.0,10.0,10.0,10.0,10.0,98.0,10.0,9.971428571428572
17736576,10.0,10.0,9.0,10.0,10.0,96.0,9.0,9.657142857142857
17740159,6.0,10.0,4.0,6.0,8.0,60.0,6.0,6.571428571428571
17742384,10.0,9.0,9.0,10.0,10.0,92.0,9.0,9.457142857142857
17749155,8.0,9.0,7.0,8.0,10.0,90.0,8.0,8.428571428571429
17751546,10.0,8.0,10.0,10.0,10.0,100.0,10.0,9.714285714285714
17756520,8.0,10.0,8.0,9.0,9.0,72.0,9.0,8.6
17757543,10.0,10.0,9.0,10.0,10.0,96.0,10.0,9.799999999999999
17757695,9.0,9.0,8.0,9.0,9.0,81.0,8.0,8.585714285714285
17774890,10.0,10.0,10.0,10.0,9.0,93.0,10.0,9.757142857142856
17792255,9.557489580779603,9.699264705882353,9.315286624203821,9.688311688311689,9.601078167115903,93.09924038225925,9.305147058823529,9.497329314453946
17795782,10.0,10.0,10.0,10.0,10.0,100.0,10.0,10.0
17797004,10.0,10.0,10.0,10.0,10.0,96.0,9.0,9.799999999999999
17809459,10.0,10.0,9.0,9.0,9.0,93.0,10.0,9.471428571428572
17822462,9.0,10.0,10.0,10.0,10.0,100.0,10.0,9.857142857142858
17827642,10.0,10.0,9.0,10.0,10.0,95.0,9.0,9.642857142857142
17829178,9.0,10.0,10.0,10.0,9.0,88.0,9.0,9.4
17832869,10.0,10.0,10.0,10.0,10.0,99.0,10.0,9.985714285714286
17861859,10.0,10.0,10.0,10.0,10.0,99.0,10.0,9.985714285714286
17864201,10.0,10.0,10.0,10.0,10.0,100.0,10.0,10.0
17865057,10.0,10.0,10.0,10.0,10.0,75.0,9.0,9.5
17876882,9.557489580779603,9.699264705882353,9.315286624203821,9.688311688311689,9.601078167115903,93.09924038225925,9.305147058823529,9.497329314453946
17881220,10.0,10.0,10.0,10.0,10.0,100.0,10.0,10.0
17892346,10.0,10.0,10.0,10.0,9.0,99.0,10.0,9.842857142857143
17897640,10.0,10.0,10.0,10.0,10.0,100.0,10.0,10.0
1789833,10.0,10.0,10.0,10.0,10.0,96.0,10.0,9.942857142857141
17913605,10.0,10.0,10.0,10.0,10.0,100.0,10.0,10.0
17915093,9.0,10.0,10.0,10.0,9.0,86.0,9.0,9.37142857142857
17915459,9.0,9.0,9.0,9.0,9.0,89.0,8.0,8.842857142857143
17922322,10.0,9.0,10.0,9.0,10.0,92.0,9.0,9.457142857142857
179428,9.0,9.0,9.0,9.0,9.0,88.0,9.0,8.971428571428572
17944310,10.0,10.0,9.0,10.0,9.0,95.0,9.0,9.5
1794850,9.557489580779603,9.699264705882353,9.315286624203821,9.688311688311689,9.601078167115903,93.09924038225925,9.305147058823529,9.497329314453946
17951038,10.0,10.0,10.0,10.0,10.0,96.0,10.0,9.942857142857141
17960308,10.0,10.0,10.0,10.0,10.0,100.0,10.0,10.0
17967409,10.0,10.0,10.0,10.0,10.0,100.0,10.0,10.0
1796816,10.0,10.0,10.0,10.0,10.0,97.0,9.0,9.814285714285715
17971704,9.557489580779603,9.699264705882353,9.315286624203821,9.688311688311689,9.601078167115903,93.09924038225925,9.305147058823529,9.497329314453946
1797689,10.0,10.0,10.0,10.0,10.0,98.0,10.0,9.971428571428572
